SA2_code,y.kidney.male,sd.kidney.male,y.kidney.female,sd.kidney.female,y.kidney.persons,sd.kidney.persons
21158,-0.083381609,0.08650985,-0.094310679,0.119424807,-0.105360516,0.0834844
21159,-0.072570693,0.094846622,-0.15082289,0.13019536,-0.116533816,0.089185063
21160,-0.072570693,0.103877018,-0.15082289,0.143801608,-0.116533816,0.093975747
21161,-0.061875404,0.089389841,-0.127833372,0.123041866,-0.105360516,0.0834844
21162,0.019802627,0.111844017,-0.174353387,0.146776568,-0.051293294,0.106274002
21163,-0.051293294,0.101894541,-0.235722334,0.140277065,-0.15082289,0.096961022
21164,-0.040821995,0.092134662,-0.186329578,0.119959052,-0.116533816,0.089185063
21165,-0.083381609,0.08650985,-0.116533816,0.117276787,-0.116533816,0.079466597
21166,0,0.093021202,-0.105360516,0.129479858,-0.040821995,0.092134662
21167,-0.094310679,0.101362599,-0.186329578,0.139034324,-0.15082289,0.092031475
21168,-0.105360516,0.120606519,-0.210721031,0.160755636,-0.186329578,0.110147133
21169,-0.061875404,0.107293576,-0.105360516,0.146776568,-0.094310679,0.101362599
21170,-0.040821995,0.096552041,-0.072570693,0.125777551,-0.061875404,0.089389841
21171,-0.061875404,0.111673037,-0.139262067,0.146776568,-0.116533816,0.103424241
21172,-0.051293294,0.097477162,-0.094310679,0.123842186,-0.083381609,0.09116928
21173,-0.094310679,0.123842186,-0.174353387,0.169059763,-0.174353387,0.123475528
21174,-0.030459207,0.099986554,0,0.141648845,-0.020202707,0.094753646
21175,-0.040821995,0.087678703,0.058268908,0.119592197,0,0.084446142
21176,-0.083381609,0.104897572,-0.040821995,0.142774946,-0.083381609,0.100362395
21177,-0.083381609,0.08650985,-0.139262067,0.110317912,-0.127833372,0.080302129
21178,-0.020202707,0.111762024,-0.15082289,0.148257567,-0.072570693,0.103877018
21179,-0.030459207,0.108561614,-0.116533816,0.143902171,-0.061875404,0.098420238
21180,-0.051293294,0.123425334,-0.083381609,0.164489035,-0.072570693,0.117129817
21181,-0.020202707,0.124156254,-0.010050336,0.165745447,-0.010050336,0.118976473
21182,-0.010050336,0.106582242,-0.105360516,0.133859319,-0.051293294,0.097477162
21183,-0.010050336,0.127075121,-0.061875404,0.165428402,-0.030459207,0.116994932
21184,-0.020202707,0.115926978,-0.010050336,0.15824231,-0.020202707,0.120058208
21185,0.009950331,0.100542775,-0.094310679,0.136869381,-0.040821995,0.096552041
21186,0.029558802,0.138033566,-0.010050336,0.176797231,0.019802627,0.119816118
21187,-0.010050336,0.123041866,-0.061875404,0.161488583,-0.030459207,0.112795697
21188,-0.051293294,0.11061619,-0.15082289,0.143801608,-0.105360516,0.097723577
21189,0.019802627,0.111844017,-0.040821995,0.154686867,0,0.109750704
21190,-0.105360516,0.129479858,-0.139262067,0.176671549,-0.15082289,0.120918666
21191,-0.010050336,0.09387941,-0.030459207,0.129389163,-0.010050336,0.085231676
21193,-0.051293294,0.127624568,0.029558802,0.16740594,-0.030459207,0.116994932
21194,-0.116533816,0.089185063,-0.186329578,0.124795146,-0.186329578,0.089938389
21195,-0.072570693,0.080994076,-0.15082289,0.116216291,-0.127833372,0.080302129
21196,-0.061875404,0.111673037,-0.094310679,0.145372979,-0.083381609,0.100362395
21197,-0.051293294,0.093021202,0,0.133859319,-0.030459207,0.091264904
21198,-0.105360516,0.102383008,-0.083381609,0.143996157,-0.127833372,0.104486945
21199,-0.061875404,0.098420238,-0.083381609,0.131293325,-0.072570693,0.085653506
21200,-0.083381609,0.08650985,-0.162518929,0.11743754,-0.139262067,0.086133097
21201,-0.116533816,0.108083671,-0.15082289,0.143801608,-0.162518929,0.102928389
21202,-0.083381609,0.104897572,-0.051293294,0.144084192,-0.083381609,0.095786543
21203,-0.010050336,0.089573864,-0.083381609,0.11826613,-0.030459207,0.082391566
21204,0,0.109750704,-0.094310679,0.145372979,-0.030459207,0.104292099
21205,-0.051293294,0.101894541,-0.061875404,0.141319787,-0.061875404,0.098420238
21206,-0.105360516,0.088275084,-0.15082289,0.120918666,-0.15082289,0.082027153
21207,-0.061875404,0.089389841,-0.061875404,0.128824369,-0.072570693,0.085653506
21208,-0.105360516,0.093021202,-0.094310679,0.128221647,-0.116533816,0.08434897
21209,-0.116533816,0.093975747,0,0.133859319,-0.094310679,0.092085906
21210,-0.072570693,0.125777551,-0.020202707,0.167187453,-0.061875404,0.128824369
21211,-0.020202707,0.103328706,-0.020202707,0.140227003,-0.010050336,0.09387941
21212,-0.083381609,0.081807475,-0.051293294,0.11061619,-0.094310679,0.082637412
21213,-0.061875404,0.084813989,-0.040821995,0.109579236,-0.061875404,0.080196726
21214,-0.127833372,0.10918932,-0.040821995,0.154686867,-0.127833372,0.10918932
21215,-0.083381609,0.109392792,0.009950331,0.151803249,-0.051293294,0.106274002
21216,-0.051293294,0.106274002,-0.061875404,0.141319787,-0.061875404,0.102876197
21217,-0.072570693,0.112750356,-0.083381609,0.152292341,-0.094310679,0.105938451
21218,-0.030459207,0.086847525,-0.040821995,0.118082834,-0.030459207,0.077896347
21219,-0.040821995,0.092134662,-0.020202707,0.128221647,-0.020202707,0.081614617
21220,-0.030459207,0.104292099,0.019802627,0.143011207,0,0.097255286
21221,-0.030459207,0.099986554,-0.010050336,0.135047222,-0.020202707,0.094753646
21222,-0.061875404,0.098420238,0,0.137768948,-0.051293294,0.097477162
21223,-0.094310679,0.082637412,-0.072570693,0.117129817,-0.116533816,0.08434897
21224,0.029558802,0.102833122,-0.010050336,0.135047222,0.029558802,0.098767729
21225,-0.040821995,0.100931502,-0.040821995,0.134676299,-0.051293294,0.097477162
21226,-0.083381609,0.109392792,-0.030459207,0.149399731,-0.083381609,0.100362395
21228,-0.030459207,0.086847525,-0.020202707,0.115926978,-0.030459207,0.082391566
21229,-0.020202707,0.094753646,0.039220713,0.125488892,0.009950331,0.083674988
21230,-0.061875404,0.120320771,0.039220713,0.162476393,-0.030459207,0.116994932
21231,-0.105360516,0.097723577,-0.030459207,0.13748781,-0.094310679,0.092085906
21232,0.086177696,0.097680633,0.029558802,0.13424021,0.09531018,0.093021202
21233,0,0.121947398,0.009950331,0.166592809,0,0.121947398
21234,0.009950331,0.108772051,0.029558802,0.152931094,0.019802627,0.111844017
21235,0.019802627,0.082917821,0.009950331,0.116870699,0.019802627,0.082917821
21236,-0.072570693,0.099381799,-0.105360516,0.129479858,-0.105360516,0.097723577
21237,-0.105360516,0.093021202,-0.072570693,0.130047066,-0.116533816,0.089185063
21238,-0.040821995,0.078648306,-0.061875404,0.111673037,-0.061875404,0.075537296
21239,-0.116533816,0.103424241,-0.051293294,0.131789522,-0.116533816,0.098721866
21240,0.009950331,0.104674004,0,0.14549946,0.009950331,0.100542775
21241,0.019802627,0.087151904,-0.030459207,0.125291116,0,0.084446142
21242,-0.010050336,0.114878426,-0.127833372,0.162476393,-0.051293294,0.106274002
21243,-0.040821995,0.087678703,-0.094310679,0.114968848,-0.061875404,0.075537296
21244,0.019802627,0.091351138,-0.030459207,0.129389163,0.009950331,0.087944503
21245,-0.020202707,0.090411457,-0.030459207,0.125291116,-0.020202707,0.086031996
21246,0,0.088751687,-0.040821995,0.126447022,-0.010050336,0.085231676
21247,0,0.113848751,-0.040821995,0.162476393,-0.010050336,0.110747197
21248,0,0.109750704,-0.040821995,0.154686867,-0.020202707,0.111762024
21249,0.019802627,0.099647323,-0.072570693,0.134281149,-0.010050336,0.098148925
21250,-0.030459207,0.116994932,-0.083381609,0.160455781,-0.061875404,0.116015226
21251,0.039220713,0.109908931,-0.030459207,0.145459911,0.019802627,0.103745369
21252,0.058268908,0.092218363,0.048790164,0.124428291,0.086177696,0.077979186
21253,0.048790164,0.097054457,-0.083381609,0.126987779,0.009950331,0.087944503
21254,-0.030459207,0.082391566,-0.051293294,0.11061619,-0.061875404,0.080196726
21255,0,0.093021202,-0.030459207,0.129389163,-0.010050336,0.089573864
21256,-0.040821995,0.118082834,-0.061875404,0.161488583,-0.061875404,0.116015226
21257,0.009950331,0.12087232,-0.083381609,0.164489035,-0.030459207,0.116994932
21258,0,0.093021202,-0.020202707,0.124156254,-0.010050336,0.089573864
21259,-0.020202707,0.099059191,-0.072570693,0.134281149,-0.040821995,0.092134662
21260,-0.010050336,0.098148925,-0.051293294,0.131789522,-0.030459207,0.091264904
21261,-0.061875404,0.089389841,-0.051293294,0.119191251,-0.072570693,0.085653506
21262,-0.116533816,0.08434897,-0.094310679,0.123842186,-0.139262067,0.081155456
21263,0,0.109750704,0.058268908,0.152757927,0.029558802,0.106866377
21264,-0.030459207,0.091264904,0.029558802,0.118778297,-0.010050336,0.080852215
21265,-0.083381609,0.095786543,-0.010050336,0.138987041,-0.072570693,0.094846622
21266,-0.051293294,0.093021202,-0.030459207,0.121159886,-0.051293294,0.083990806
21267,0.019802627,0.103745369,-0.127833372,0.1409456,-0.040821995,0.092134662
21268,-0.094310679,0.132563836,-0.010050336,0.176797231,-0.083381609,0.122645591
21269,-0.051293294,0.101894541,-0.061875404,0.137188558,-0.072570693,0.099381799
21270,-0.030459207,0.116994932,-0.020202707,0.151956349,-0.030459207,0.108561614
21271,-0.040821995,0.10527369,-0.116533816,0.148207716,-0.094310679,0.105938451
21272,-0.061875404,0.098420238,-0.061875404,0.137188558,-0.083381609,0.095786543
21273,-0.010050336,0.09387941,-0.061875404,0.124590286,-0.020202707,0.086031996
21274,-0.030459207,0.108561614,-0.010050336,0.14289667,-0.030459207,0.104292099
21275,-0.061875404,0.093925019,-0.072570693,0.134281149,-0.094310679,0.096745336
21276,-0.051293294,0.097477162,-0.020202707,0.128221647,-0.051293294,0.093021202
21277,-0.010050336,0.098148925,0.019802627,0.135396079,0,0.093021202
21278,-0.051293294,0.088525983,-0.020202707,0.132254902,-0.051293294,0.088525983
21279,0,0.113848751,-0.010050336,0.154448954,0.009950331,0.104674004
21280,-0.040821995,0.109579236,-0.020202707,0.148076451,-0.040821995,0.10527369
21281,-0.061875404,0.102876197,-0.010050336,0.14289667,-0.051293294,0.097477162
21282,-0.030459207,0.086847525,-0.010050336,0.118976473,-0.020202707,0.077158658
21283,-0.072570693,0.112750356,0.009950331,0.151803249,-0.051293294,0.106274002
21284,-0.030459207,0.116994932,-0.061875404,0.157518103,-0.051293294,0.11061619
21285,-0.030459207,0.108561614,-0.040821995,0.146776568,-0.040821995,0.10527369
21286,0.039220713,0.093838183,-0.020202707,0.124156254,0.029558802,0.090538453
21287,0.058268908,0.092218363,0.029558802,0.130418439,0.067658648,0.08742768
21288,0.039220713,0.105938451,0.039220713,0.148001548,0.048790164,0.101056078
21289,0,0.080103953,-0.010050336,0.110747197,0,0.075724492
21290,0.086177696,0.089891106,0.067658648,0.118594869,0.104360015,0.084524042
21291,0.058268908,0.119592197,-0.010050336,0.15824231,0.048790164,0.108966378
21292,0.09531018,0.119384473,0.048790164,0.15759402,0.104360015,0.107372819
21293,-0.040821995,0.109579236,0.048790164,0.143119175,-0.020202707,0.103328706
21294,0.058268908,0.100190464,0.029558802,0.138033566,0.067658648,0.095399781
21295,0.09531018,0.115700673,0.086177696,0.159488992,0.131028262,0.112055413
21296,0.019802627,0.091351138,-0.020202707,0.128221647,0.009950331,0.087944503
21297,0.029558802,0.102833122,-0.010050336,0.135047222,0.029558802,0.090538453
21298,-0.020202707,0.094753646,-0.020202707,0.132254902,-0.030459207,0.091264904
21299,-0.020202707,0.090411457,0.029558802,0.122687926,0,0.084446142
21300,0.067658648,0.110979742,0.09531018,0.151393831,0.104360015,0.103635043
21301,0.048790164,0.105026558,0.048790164,0.139435375,0.058268908,0.100190464
21302,0.067658648,0.095399781,0.039220713,0.136869381,0.086177696,0.093800735
21303,0.029558802,0.102833122,0.029558802,0.138033566,0.039220713,0.097903575
21304,0.058268908,0.100190464,0.039220713,0.136869381,0.067658648,0.095399781
21305,0.048790164,0.101056078,0.019802627,0.131545464,0.058268908,0.092218363
21306,0.076961041,0.102383008,0.019802627,0.143011207,0.086177696,0.097680633
21307,0.067658648,0.114801513,-0.061875404,0.157518103,0.029558802,0.106866377
21308,0.058268908,0.119592197,0.029558802,0.163825546,0.067658648,0.110979742
21309,-0.051293294,0.093021202,0.076961041,0.13964073,0,0.088751687
21310,-0.072570693,0.103877018,0.131028262,0.153445997,0,0.105619474
21311,0.039220713,0.068741119,-0.020202707,0.099059191,0.029558802,0.065022932
21312,-0.010050336,0.089573864,-0.020202707,0.120058208,-0.010050336,0.080852215
21313,-0.030459207,0.095644365,0.039220713,0.136869381,-0.010050336,0.098148925
21314,-0.020202707,0.086031996,-0.010050336,0.118976473,-0.030459207,0.086847525
21315,-0.061875404,0.093925019,0.019802627,0.123755937,-0.040821995,0.083183483
21316,0.019802627,0.107810762,0.019802627,0.146776568,0.039220713,0.10193683
21317,-0.051293294,0.093021202,0.104360015,0.132797499,0.009950331,0.092178586
21318,-0.061875404,0.102876197,0.048790164,0.146776568,-0.030459207,0.104292099
21319,-0.083381609,0.095786543,-0.174353387,0.118684845,-0.15082289,0.087053835
21320,-0.030459207,0.086847525,0.029558802,0.126567824,-0.010050336,0.089573864
21321,-0.020202707,0.081614617,-0.072570693,0.117129817,-0.051293294,0.079414954
21322,-0.040821995,0.083183483,-0.083381609,0.113848751,-0.072570693,0.080994076
21323,-0.083381609,0.095786543,-0.105360516,0.133859319,-0.116533816,0.093975747
21324,-0.083381609,0.100362395,-0.094310679,0.132563836,-0.105360516,0.093021202
21325,-0.030459207,0.082391566,0.009950331,0.112837444,-0.010050336,0.076434836
21326,-0.061875404,0.089389841,-0.040821995,0.126447022,-0.061875404,0.089389841
21327,-0.040821995,0.092134662,-0.051293294,0.135920752,-0.051293294,0.088525983
21328,0.086177696,0.105353019,0.058268908,0.138283081,0.104360015,0.099869682
21329,0.076961041,0.121351887,-0.010050336,0.162007671,0.058268908,0.119592197
21330,0.104360015,0.088403939,-0.061875404,0.120320771,0.067658648,0.083394425
21331,0.086177696,0.105353019,0.009950331,0.140422761,0.086177696,0.093800735
21332,0.039220713,0.093838183,0.076961041,0.132403671,0.067658648,0.091429301
21333,0.113328685,0.102796967,0,0.137768948,0.104360015,0.092254555
21334,0.122217633,0.112944935,0.048790164,0.150407929,0.131028262,0.104818354
21335,0.039220713,0.097903575,0.048790164,0.135724784,0.058268908,0.092218363
21336,0.09531018,0.108252306,0.009950331,0.148037889,0.086177696,0.105353019
21337,0.048790164,0.093021202,0.048790164,0.128221647,0.067658648,0.091429301
21338,0.113328685,0.099059191,-0.040821995,0.134676299,0.086177696,0.093800735
21339,0.058268908,0.11191981,0.039220713,0.151658941,0.067658648,0.110979742
21340,0.019802627,0.091351138,-0.010050336,0.118976473,0.019802627,0.082917821
21341,0.09531018,0.115700673,-0.139262067,0.155498217,0.019802627,0.111844017
21342,0.148420005,0.120837957,-0.127833372,0.162476393,0.058268908,0.115770426
21343,0.076961041,0.09850311,-0.105360516,0.129479858,0.029558802,0.086373498
21344,0.058268908,0.119592197,-0.15082289,0.161396596,-0.010050336,0.110747197
21345,0.131028262,0.16652887,-0.127833372,0.233233224,0.058268908,0.152757927
21346,0.076961041,0.128746279,-0.174353387,0.169059763,-0.010050336,0.118976473
21347,-0.010050336,0.098148925,0.019802627,0.13921785,0.009950331,0.092178586
21348,-0.040821995,0.092134662,-0.061875404,0.128824369,-0.061875404,0.093925019
21349,-0.072570693,0.094846622,0,0.133859319,-0.051293294,0.093021202
21350,0.009950331,0.132692248,-0.040821995,0.185155864,-0.010050336,0.131076742
21351,0.039220713,0.097903575,-0.040821995,0.138741692,0.019802627,0.095516093
21352,0.009950331,0.104674004,-0.116533816,0.135180521,-0.040821995,0.096552041
21353,0.086177696,0.109146376,0.009950331,0.144244532,0.076961041,0.09850311
21354,0.113328685,0.106507558,-0.010050336,0.135047222,0.09531018,0.096871818
21355,0.039220713,0.097903575,-0.030459207,0.129389163,0.019802627,0.091351138
21356,0.067658648,0.08742768,-0.010050336,0.135047222,0.048790164,0.08895581
21357,0.122217633,0.098261789,-0.010050336,0.131076742,0.104360015,0.088403939
21358,0.104360015,0.136328337,-0.083381609,0.184190482,0.058268908,0.123385553
21359,0.086177696,0.097680633,-0.020202707,0.136256523,0.067658648,0.095399781
21360,0.058268908,0.11191981,0.039220713,0.155290302,0.058268908,0.11191981
21361,0.122217633,0.101972381,0.029558802,0.138033566,0.122217633,0.094524014
21362,0.019802627,0.115845638,0.067658648,0.155053524,0.039220713,0.105938451
21363,0.148420005,0.095945016,-0.072570693,0.130047066,0.104360015,0.088403939
21364,0.157003749,0.112975861,-0.116533816,0.156711314,0.09531018,0.100693589
21365,0.067658648,0.091429301,0,0.129919499,0.048790164,0.093021202
21366,0.086177696,0.109146376,-0.040821995,0.150747047,0.058268908,0.104130284
21367,0.09531018,0.100693589,0.039220713,0.144317748,0.09531018,0.093021202
21368,0.139761942,0.111179848,-0.040821995,0.150747047,0.09531018,0.104486945
21369,0.104360015,0.107372819,0.019802627,0.146776568,0.09531018,0.100693589
21370,0.067658648,0.103249229,-0.030459207,0.129389163,0.039220713,0.093838183
21371,0.058268908,0.108039913,0.058268908,0.149177532,0.067658648,0.103249229
21372,0.048790164,0.112876007,-0.072570693,0.150874614,0,0.10145452
21373,0.009950331,0.104674004,0.029558802,0.145536703,0.009950331,0.100542775
21374,0.039220713,0.085608906,0.009950331,0.112837444,0.029558802,0.077940181
21375,0.019802627,0.115845638,-0.030459207,0.149399731,-0.010050336,0.106582242
21376,0.09531018,0.111990082,-0.010050336,0.150627183,0.086177696,0.105353019
21377,-0.040821995,0.130578252,0.139761942,0.171669508,0.029558802,0.118778297
21378,-0.010050336,0.110747197,0.113328685,0.145636446,0.039220713,0.097903575
21379,0.122217633,0.134206514,0.494696242,0.165858974,0.336472237,0.116755904
21380,0.131028262,0.115635807,-0.010050336,0.150627183,0.09531018,0.100693589
21381,0.019802627,0.115845638,-0.061875404,0.165428402,-0.030459207,0.108561614
21382,0.086177696,0.116649512,-0.083381609,0.148161111,0.029558802,0.102833122
21383,-0.139262067,0.137903229,-0.105360516,0.175702763,-0.174353387,0.128221647
21384,-0.030459207,0.121159886,0.131028262,0.15012218,0.039220713,0.10193683
21385,0.076961041,0.090653662,0.113328685,0.121085809,0.113328685,0.083828087
21386,0.019802627,0.150514343,0.09531018,0.197508148,0.067658648,0.13714979
21387,0.029558802,0.090538453,0.067658648,0.133492397,0.048790164,0.093021202
21388,0,0.164328316,-0.105360516,0.229056235,-0.051293294,0.152119068
21389,0,0.105619474,-0.030459207,0.145459911,-0.010050336,0.102383008
21390,0.039220713,0.105938451,-0.020202707,0.148076451,0.039220713,0.097903575
21391,-0.010050336,0.098148925,0.039220713,0.140607156,0.009950331,0.100542775
21392,0.029558802,0.094669682,0.067658648,0.129808597,0.058268908,0.092218363
21393,0.009950331,0.100542775,-0.020202707,0.136256523,0,0.10145452
21394,-0.020202707,0.099059191,-0.051293294,0.140018799,-0.030459207,0.095644365
21395,-0.040821995,0.113848751,-0.051293294,0.152119068,-0.051293294,0.11061619
21396,0.019802627,0.131545464,-0.094310679,0.181977012,-0.020202707,0.132254902
21397,0.019802627,0.107810762,-0.061875404,0.145417834,-0.010050336,0.102383008
21398,-0.010050336,0.071978877,-0.040821995,0.096552041,-0.020202707,0.068128262
21399,-0.040821995,0.130578252,-0.083381609,0.176400956,-0.072570693,0.130047066
21400,-0.051293294,0.097477162,-0.010050336,0.135047222,-0.040821995,0.092134662
21401,-0.010050336,0.102383008,0.113328685,0.142200716,0.058268908,0.100190464
21402,0.076961041,0.194114187,0.336472237,0.257701505,0.246860078,0.182375454
21403,0.029558802,0.160219848,-0.040821995,0.213907362,0.019802627,0.154224935
21404,0.086177696,0.149111602,0.067658648,0.195620904,0.122217633,0.130723879
21405,0.009950331,0.092178586,0,0.129919499,0.019802627,0.095516093
21406,-0.010050336,0.098148925,-0.030459207,0.13748781,-0.020202707,0.090411457
21407,-0.051293294,0.106274002,-0.030459207,0.141489431,-0.061875404,0.102876197
21408,-0.010050336,0.098148925,0.029558802,0.138033566,0.009950331,0.09637782
21409,-0.010050336,0.106582242,0.019802627,0.154224935,0,0.105619474
21410,0,0.105619474,0.067658648,0.144386849,0.039220713,0.10193683
21411,-0.061875404,0.128824369,-0.083381609,0.172461136,-0.083381609,0.122645591
21412,-0.010050336,0.089573864,-0.040821995,0.122282068,-0.020202707,0.090411457
21413,-0.020202707,0.081614617,-0.030459207,0.116994932,-0.020202707,0.077158658
21414,-0.040821995,0.142774946,-0.061875404,0.188449032,-0.061875404,0.141319787
21415,-0.030459207,0.13748781,0.086177696,0.18617241,0.019802627,0.127665566
21416,0.019802627,0.119816118,0.067658648,0.155053524,0.048790164,0.112876007
21417,-0.051293294,0.114921735,0.157003749,0.156495034,0.029558802,0.110867998
21418,0.009950331,0.09637782,0.058268908,0.138283081,0.048790164,0.093021202
21419,-0.020202707,0.090411457,0.086177696,0.120360104,0.039220713,0.081443952
21420,0.019802627,0.107810762,0,0.141648845,0.019802627,0.099647323
21421,0.157003749,0.172292088,0.122217633,0.22896016,0.182321557,0.149955419
21422,0.029558802,0.181481428,0.21511138,0.241338398,0.131028262,0.163289468
21423,0.048790164,0.093021202,0,0.121947398,0.039220713,0.089740136
21424,0,0.156879949,0.039220713,0.21658842,0,0.156879949
21425,0.2390169,0.175101387,0.385262401,0.212622033,0.364643114,0.146776568
21426,0.058268908,0.100190464,0.058268908,0.141940474,0.067658648,0.095399781
21427,0.039220713,0.093838183,0.067658648,0.126098006,0.058268908,0.092218363
21428,0.048790164,0.112876007,0.039220713,0.151658941,0.048790164,0.112876007
21429,0.039220713,0.10193683,0.104360015,0.136328337,0.086177696,0.089891106
21430,0.009950331,0.112837444,-0.010050336,0.150627183,0,0.105619474
21431,0.029558802,0.141798927,-0.010050336,0.191170127,0.009950331,0.136572146
21432,0.086177696,0.131332657,0.048790164,0.168186873,0.09531018,0.111990082
21433,0.009950331,0.132692248,0.113328685,0.175559266,0.058268908,0.119592197
31001,-0.030459207,0.108561614,0.009950331,0.148037889,-0.030459207,0.104292099
31002,-0.020202707,0.099059191,0.019802627,0.127665566,-0.010050336,0.089573864
31003,0.058268908,0.119592197,0.019802627,0.150514343,0.058268908,0.108039913
31004,-0.051293294,0.093021202,0.019802627,0.135396079,-0.040821995,0.092134662
31005,0.039220713,0.210130054,0.104360015,0.27690981,0.086177696,0.205307305
31006,0.009950331,0.136572146,-0.051293294,0.190498364,-0.020202707,0.132254902
31007,0,0.129919499,0.139761942,0.165291874,0.058268908,0.119592197
31008,0,0.14549946,-0.061875404,0.199581199,-0.030459207,0.133454555
31009,0,0.109750704,0.019802627,0.150514343,0.019802627,0.103745369
31010,-0.083381609,0.148161111,0.139761942,0.202413994,0.009950331,0.140422761
31011,0,0.088751687,0.067658648,0.118594869,0.039220713,0.085608906
31012,-0.061875404,0.111673037,0.076961041,0.13964073,-0.020202707,0.107562789
31013,-0.094310679,0.119424807,0.113328685,0.155806964,-0.020202707,0.107562789
31014,0.076961041,0.184333617,0.019802627,0.245394215,0.076961041,0.177707497
31015,-0.030459207,0.13748781,-0.051293294,0.186787773,-0.061875404,0.128824369
31016,0.039220713,0.109908931,0.076961041,0.146776568,0.058268908,0.108039913
31017,0.122217633,0.130723879,-0.020202707,0.17831962,0.09531018,0.123041866
31018,0.029558802,0.094669682,0,0.137768948,0.019802627,0.091351138
31019,0.009950331,0.140422761,0.009950331,0.188003115,0,0.133859319
31020,0.09531018,0.130278924,0.009950331,0.173829868,0.076961041,0.121351887
31021,0.086177696,0.120360104,0.039220713,0.158895999,0.086177696,0.109146376
31022,0.067658648,0.091429301,-0.072570693,0.130047066,0.009950331,0.092178586
31023,0.076961041,0.106233623,-0.030459207,0.13748781,0.039220713,0.10193683
31024,0.076961041,0.106233623,-0.051293294,0.148117446,0.019802627,0.103745369
31025,0.09531018,0.104486945,0.009950331,0.136572146,0.076961041,0.09850311
31026,0.09531018,0.096871818,-0.010050336,0.135047222,0.067658648,0.091429301
31027,0.131028262,0.101160962,0.009950331,0.132692248,0.113328685,0.087678703
31028,0.104360015,0.103635043,0.086177696,0.145605031,0.113328685,0.099059191
31029,0.113328685,0.113848751,0.09531018,0.154829561,0.131028262,0.108449715
31030,0.058268908,0.108039913,0.019802627,0.146776568,0.048790164,0.101056078
31031,0.076961041,0.09850311,-0.020202707,0.124156254,0.048790164,0.093021202
31032,0.113328685,0.110191358,0.029558802,0.145536703,0.104360015,0.107372819
31033,0.076961041,0.102383008,0.019802627,0.146776568,0.058268908,0.100190464
31034,0.086177696,0.109146376,-0.020202707,0.148076451,0.039220713,0.109908931
31035,0.029558802,0.106866377,-0.010050336,0.14289667,0.009950331,0.09637782
31036,0.029558802,0.122687926,-0.061875404,0.165428402,-0.010050336,0.114878426
31037,0.019802627,0.157908735,-0.072570693,0.212326733,-0.020202707,0.159628735
31038,0.058268908,0.108039913,-0.030459207,0.145459911,0.019802627,0.107810762
31039,0.019802627,0.123755937,-0.030459207,0.164861644,0,0.109750704
31040,0.067658648,0.107129127,-0.061875404,0.137188558,0.019802627,0.099647323
31041,0.039220713,0.113848751,-0.105360516,0.151010651,-0.030459207,0.104292099
31042,0.086177696,0.120360104,-0.083381609,0.164489035,0.029558802,0.110867998
31043,0.019802627,0.127665566,-0.061875404,0.169338031,-0.030459207,0.125291116
31044,0.029558802,0.114838478,-0.040821995,0.162476393,0,0.109750704
31045,0.039220713,0.105938451,-0.040821995,0.146776568,0,0.10145452
31046,0.076961041,0.110055394,-0.051293294,0.156089547,0.029558802,0.106866377
31047,0.067658648,0.107129127,-0.010050336,0.138987041,0.039220713,0.10193683
31048,0.048790164,0.128221647,0.029558802,0.170961383,0.048790164,0.120606519
31049,0.039220713,0.105938451,-0.020202707,0.140227003,0.009950331,0.100542775
31050,0.029558802,0.106866377,0.029558802,0.141798927,0.029558802,0.098767729
31051,0.019802627,0.091351138,0.019802627,0.127665566,0.009950331,0.092178586
31052,0.122217633,0.109313573,0.067658648,0.144386849,0.139761942,0.100362395
31053,0.104360015,0.103635043,0.029558802,0.138033566,0.09531018,0.096871818
31054,0.122217633,0.12368647,0.039220713,0.166031837,0.122217633,0.120131026
31055,0.122217633,0.109313573,0.039220713,0.144317748,0.122217633,0.098261789
31056,0.076961041,0.106233623,0.019802627,0.13921785,0.067658648,0.095399781
31057,0.104360015,0.107372819,0.009950331,0.151803249,0.076961041,0.110055394
31058,0.165514438,0.112116307,0.019802627,0.146776568,0.157003749,0.10946929
31059,0.104360015,0.107372819,0.113328685,0.149049195,0.139761942,0.103993756
31060,0.009950331,0.087944503,0.122217633,0.116550632,0.058268908,0.080021669
31061,0.067658648,0.114801513,0.09531018,0.151393831,0.104360015,0.107372819
31062,0,0.097255286,0.039220713,0.136869381,0,0.097255286
31063,0.039220713,0.085608906,0.076961041,0.121351887,0.058268908,0.084119716
31064,-0.010050336,0.085231676,0.086177696,0.116649512,0.029558802,0.082174264
31065,0.029558802,0.098767729,0.076961041,0.13964073,0.058268908,0.092218363
31066,-0.010050336,0.102383008,0.113328685,0.145636446,0.029558802,0.106866377
31067,0.029558802,0.122687926,0.131028262,0.172946616,0.086177696,0.116649512
31068,0.131028262,0.108449715,0.048790164,0.150407929,0.139761942,0.100362395
31069,0.039220713,0.121638277,0.058268908,0.166833415,0.048790164,0.116755904
31070,0.058268908,0.092218363,0.086177696,0.127701296,0.086177696,0.089891106
31071,0.113328685,0.106507558,0.058268908,0.138283081,0.122217633,0.098261789
31072,0.019802627,0.107810762,0.122217633,0.147904091,0.067658648,0.110979742
31073,-0.030459207,0.095644365,0.182321557,0.127275949,0.058268908,0.084119716
31074,0.067658648,0.103249229,0.131028262,0.13660605,0.122217633,0.094524014
31075,0.029558802,0.110867998,0.198850859,0.154043076,0.122217633,0.101972381
