SA2_code,y.brain.male,sd.brain.male,y.brain.female,sd.brain.female,y.brain.persons,sd.brain.persons
11001,0.04879016416943205,0.15401362624680473,-0.06187540371808753,0.1330236032975779,-0.020202707317519466,0.1033287061793235
11002,-0.01005033585350145,0.07197887666321708,-0.020202707317519466,0.06355240951110323,-0.020202707317519466,0.04482722234251752
11003,-0.01005033585350145,0.16200767122523582,-0.030459207484708574,0.14939973058785697,-0.030459207484708574,0.11279569749661136
11004,-0.020202707317519466,0.06355240951110323,-0.020202707317519466,0.06355240951110323,-0.030459207484708574,0.0452694467391247
11005,0.0769610411361284,0.17436188455206972,-0.040821994520255166,0.14677656757743926,0.009950330853168092,0.11687069878435297
11006,0,0.08875168730787653,-0.020202707317519466,0.0726634387968207,-0.01005033585350145,0.04909593474211932
11007,-0.030459207484708574,0.09564436545631289,-0.030459207484708574,0.07789634704538657,-0.040821994520255166,0.055347266833709205
11008,-0.05129329438755058,0.1106161902373081,0,0.10145451976794141,-0.040821994520255166,0.07407245400229491
11009,-0.040821994520255166,0.1009315016989387,-0.01005033585350145,0.09387940968211196,-0.040821994520255166,0.06945519098192862
11010,-0.05129329438755058,0.09747716161362714,-0.01005033585350145,0.08523167584855416,-0.040821994520255166,0.06009338553897121
11011,-0.040821994520255166,0.06479576059250386,-0.020202707317519466,0.06355240951110323,-0.040821994520255166,0.04572048912739144
11012,-0.030459207484708574,0.09998655406238872,-0.01005033585350145,0.08957386445462999,-0.040821994520255166,0.06945519098192862
11013,-0.040821994520255166,0.10527369030501454,-0.020202707317519466,0.08603199614071055,-0.030459207484708574,0.0641680547393028
11014,-0.05129329438755058,0.16002936676277635,-0.07257069283483537,0.1467765675774392,-0.07257069283483537,0.1127503560985248
11015,-0.030459207484708574,0.0823915662709758,-0.030459207484708574,0.07336116979168972,-0.040821994520255166,0.055347266833709205
11016,-0.040821994520255166,0.10957923553249652,-0.020202707317519466,0.09475364581382285,-0.030459207484708574,0.06878531775966909
11017,-0.040821994520255166,0.13874169157328664,-0.06187540371808753,0.12459028597553169,-0.06187540371808753,0.09842023781861813
11018,0.009950330853168092,0.1326922481428021,-0.06187540371808753,0.11601522561003105,-0.040821994520255166,0.09213466168133358
11019,-0.05129329438755058,0.14408419150558022,-0.01005033585350145,0.13898704098009823,-0.030459207484708574,0.1042920992898707
11020,-0.040821994520255166,0.09655204063190224,-0.01005033585350145,0.08957386445462999,-0.030459207484708574,0.06878531775966909
11021,0.009950330853168092,0.13657214578832216,-0.030459207484708574,0.12115988615767076,-0.030459207484708574,0.09564436545631289
11022,-0.030459207484708574,0.09564436545631289,-0.030459207484708574,0.0823915662709758,-0.040821994520255166,0.06479576059250386
11023,-0.05129329438755058,0.15211906750973286,0,0.1377689475576838,-0.030459207484708574,0.10856161442788936
11024,-0.01005033585350145,0.08957386445462999,-0.040821994520255166,0.08767870251360162,-0.040821994520255166,0.06009338553897121
11025,-0.05129329438755058,0.13178952233259014,0.02955880224154443,0.13803356643305803,-0.01005033585350145,0.09387940968211196
11026,-0.020202707317519466,0.14416682233929107,-0.030459207484708574,0.12529111586819083,-0.030459207484708574,0.09998655406238872
11027,-0.030459207484708574,0.11699493174993558,-0.040821994520255166,0.1009315016989387,-0.05129329438755058,0.07941495393458849
11028,0.058268908123975824,0.14194047372308013,0,0.12194739819923466,0.04879016416943205,0.093021202445895207
11029,0.04879016416943205,0.12060651942052572,0,0.10561947417567659,0.03922071315328133,0.0814439518325938
11030,0.009950330853168092,0.07064779299240058,0,0.07130711345671359,0.009950330853168092,0.052744058394813866
