SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31085,-0.23572233352106983,0.2217210164623648,-0.18632957819149348,0.22498561049238483,-0.2876820724517809,0.1954042103347479
31086,-0.05129329438755058,0.19783955663712424,-0.12783337150988489,0.19514060708340084,-0.08338160893905101,0.1644890354130362
31087,-0.37106368139083207,0.16314815663432727,-0.18632957819149348,0.15288686913188612,-0.342490308946776,0.13771408985303094
31088,-0.4462871026284195,0.18515586412722881,-0.31471074483970024,0.1805772744862151,-0.4462871026284195,0.15664542617087338
31089,-0.35667494393873245,0.23522191799131395,-0.2613647641344075,0.22210105676420688,-0.342490308946776,0.1947505214796211
31090,-0.4942963218147801,0.18113992575575125,-0.2231435513142097,0.1670936564481901,-0.4155154439616658,0.14094560032048883
31091,-0.2484613592984996,0.17539364239940028,-0.12783337150988489,0.17084058208888317,-0.21072103131565253,0.15147894263097192
31092,0.01980262729617973,0.22003724084899848,0.01980262729617973,0.21677713977819696,0.01980262729617973,0.17946986180423638
31093,0.08617769624105241,0.19900840956904045,0.01980262729617973,0.19676657184284932,0.058268908123975824,0.15984420832066693
31094,-0.4155154439616658,0.18042859196100933,-0.23572233352106983,0.168894139451732,-0.37106368139083207,0.1522923410999983
31095,-0.01005033585350145,0.19820753651721762,-0.020202707317519466,0.18197701221363896,-0.05129329438755058,0.16393899571459736
31096,-0.5621189181535413,0.2552262828752315,-0.2484613592984996,0.21978720208798685,-0.4780358009429998,0.20135417959385143
31097,-0.5447271754416722,0.21846599958455135,-0.2613647641344075,0.20465648291304397,-0.4942963218147801,0.18697089301270164
31098,-0.05129329438755058,0.15608954732710784,-0.040821994520255166,0.14677656757743926,-0.020202707317519466,0.13225490193266295
31099,-0.3285040669720361,0.2254248736117548,-0.19845093872383832,0.20270499870867525,-0.3285040669720361,0.1924970567048307
31100,-0.2876820724517809,0.1716695084802107,-0.1743533871447778,0.15580696405672542,-0.3011050927839216,0.14331754360530724
31101,-0.18632957819149348,0.19232139683680774,-0.16251892949777494,0.17593902361822936,-0.21072103131565253,0.15613837302039665
31103,-0.2744368457017603,0.1450954982423104,-0.23572233352106983,0.14515943759719485,-0.3011050927839216,0.11659918364749298
31104,-0.4155154439616658,0.18582762733373226,-0.19845093872383832,0.16360641400412623,-0.3856624808119846,0.15422493462904777
31105,-0.23572233352106983,0.18711765098340502,0.01980262729617973,0.18297643286942109,-0.10536051565782628,0.1635060690177407
31106,0.04879016416943205,0.2180836810341529,-0.06187540371808753,0.1995811994187183,0.009950330853168092,0.18449654366291576
31107,0.13976194237515863,0.2112873320669791,0.131028262406404,0.2128026255628998,0.20701416938432612,0.16510922534583888
31108,-0.21072103131565253,0.20896525003102945,-0.15082288973458366,0.1988978521454508,-0.2613647641344075,0.1726152067706816
31109,0.009950330853168092,0.18096570547690874,-0.01005033585350145,0.1947009654520329,0.009950330853168092,0.14803788856998473
31110,0.01980262729617973,0.19335382278632046,-0.020202707317519466,0.18197701221363896,0,0.16061772440818042
31111,-0.040821994520255166,0.21040079130241743,-0.10536051565782628,0.1992548254548412,-0.08338160893905101,0.1764009558196643
31112,0.058268908123975824,0.2226670069959853,0.16551443847757333,0.2154450134819111,0.14842000511827322,0.17667154934583357
31113,0.058268908123975824,0.23496167616897534,-0.07257069283483537,0.22306826858303297,-0.01005033585350145,0.20169017175721754
31114,0.06765864847381486,0.2147557991555388,-0.040821994520255166,0.2208490215797341,0.03922071315328133,0.1800109054197665
31115,-0.09431067947124129,0.19743892522145987,0.04879016416943205,0.18873478096364948,-0.01005033585350145,0.16574544678241585
31116,-0.01005033585350145,0.21199767549064585,-0.09431067947124129,0.20123228159264256,-0.08338160893905101,0.18031058477148532
31117,0.009950330853168092,0.1518032494361187,-0.020202707317519466,0.14416682233929107,0,0.1259490193528193
31118,-0.01005033585350145,0.1876146837374068,-0.040821994520255166,0.17014877983830368,-0.030459207484708574,0.16103987230529135
31119,0.04879016416943205,0.1853670850292862,0.02955880224154443,0.1638255455977678,0.04879016416943205,0.15040792868400246
31120,-0.12783337150988489,0.1871685061124412,-0.040821994520255166,0.16632700854791715,-0.08338160893905101,0.1522923410999982
31121,0.03922071315328133,0.16956267514244983,0.08617769624105241,0.16965950949853706,0.06765864847381486,0.14438684854048697
31122,0.0769610411361284,0.1641913667455303,0.1570037488096647,0.15649503439922222,0.1570037488096647,0.12676599964209168
31123,-0.06187540371808753,0.1575181028824558,-0.040821994520255166,0.15074704739481423,-0.07257069283483537,0.14264533786691913
31124,0.06765864847381486,0.2147557991555388,0.10436001532424286,0.20225269009604402,0.10436001532424286,0.17689571634488466
31125,0.10436001532424286,0.1928908846530867,0.1570037488096647,0.18458675745178715,0.17395330712343798,0.15738410312288512
31126,-0.01005033585350145,0.16945603827684422,-0.05129329438755058,0.15211906750973286,-0.020202707317519466,0.14022700290362256
