SA2_code,y.colorectal.male,sd.colorectal.male,y.colorectal.female,sd.colorectal.female,y.colorectal.persons,sd.colorectal.persons
31404,-0.01005033585350145,0.07197887666321708,-0.05129329438755058,0.06543588547126479,-0.040821994520255166,0.06479576059250386
31405,0.1570037488096647,0.12676599964209168,0.02955880224154443,0.1342402100618753,0.14842000511827322,0.10676246895588912
31406,0.009950330853168092,0.08367498789299484,-0.030459207484708574,0.0823915662709758,0,0.07130711345671359
31407,0.01980262729617973,0.07864830603431543,-0.020202707317519466,0.0726634387968207,0.009950330853168092,0.0662304140418319
31408,0.03922071315328133,0.06443557414504694,0,0.062355935063392404,0.02955880224154443,0.056226091904905205
31409,0.04879016416943205,0.08895580976774374,0.01980262729617973,0.07864830603431543,0.04879016416943205,0.07656157886516997
31410,0,0.06685115428898164,-0.020202707317519466,0.06355240951110323,-0.01005033585350145,0.05837262815191036
31411,0.04879016416943205,0.06385874640510507,0.01980262729617973,0.05674777301542054,0.04879016416943205,0.050831551504510804
31412,0.01980262729617973,0.09964732261263559,0,0.093021202445895207,0.009950330853168092,0.08367498789299484
31413,-0.020202707317519466,0.0726634387968207,0,0.07130711345671359,-0.020202707317519466,0.058935146490736945
31414,0.03922071315328133,0.07724471757926958,0.04879016416943205,0.07236234461184575,0.058268908123975824,0.059022652550746
31415,0.06765864847381486,0.08339442473957744,0.06765864847381486,0.08742767959014544,0.08617769624105241,0.07394593098078278
31416,0.0769610411361284,0.07864830603431543,0.02955880224154443,0.07794018089408683,0.04879016416943205,0.06812826154312375
31417,0.0769610411361284,0.09065366185584305,0.09531017980432493,0.09302120244589522,0.10436001532424286,0.07270411357514436
31418,0.09531017980432493,0.10448694522755778,0.0769610411361284,0.10238300788885263,0.11332868530700327,0.08767870251360163
31419,0.0769610411361284,0.09065366185584305,0.12221763272424911,0.090758652921474,0.12221763272424911,0.07541301249429137
31420,0.06765864847381486,0.07109975556658737,0.058268908123975824,0.06752625075748667,0.0769610411361284,0.053755365131543976
31421,0.009950330853168092,0.08794450303101352,0.08617769624105241,0.0898911062379789,0.04879016416943205,0.07656157886516997
